DateTime,BTC,ETH,USDT,BNB,XRP,기타,Dominance
2017-10-22 00:00:00,102375440490.687,28057856291.94616,437170007.8383439,120041783.99658205,7844291727.498511,34784219474.033394,0.5896556761048984
2017-10-29 00:00:00,95314992890.16356,28399012077.74252,438363483.12580633,113508490.37504196,7830061056.090012,36114313778.50305,0.5666419964526975
2017-11-05 00:00:00,122006394800.0625,28781826738.430546,489620181.44214624,162924993.79467964,7896407506.494146,39368239923.77599,0.6140063939659217
2017-11-12 00:00:00,106050557907.20604,28904342806.272694,593769721.4382868,164057080.401659,7988247442.523007,54694830738.158295,0.5345403222369848
2017-11-19 00:00:00,128962324062.04834,32098811086.90423,646957153.5599173,157792691.57910347,8733687959.850641,61430274598.05777,0.5558005809280494
2017-11-26 00:00:00,143234445772.50977,45489083632.1078,678254922.0621762,179373712.20254898,9733213278.233078,72999685386.88463,0.5259899085128859
2017-12-03 00:00:00,184326893304.4453,44430565440.706696,815647302.2237333,199857714.0865326,9762674434.606386,86978345291.93134,0.5645298597486245
2017-12-10 00:00:00,254942520202.60547,46289245579.33994,840979281.3363172,251427545.0978279,9719716107.965977,110816108467.65446,0.6029005389499441
2017-12-17 00:00:00,313534778018.27344,66791601893.166046,1079991440.1894014,439563384.7904205,29981396118.14395,148024893657.43677,0.5600313159272855
2017-12-24 00:00:00,260505868316.8477,73436261559.23141,1276579612.683112,504108846.1322784,46339012831.06848,215844264962.03708,0.4356969597799158
2017-12-31 00:00:00,214318681217.875,68566720631.08234,1392092951.930726,750473233.2649231,91964645308.75946,189412686881.08755,0.37838396133143
2018-01-07 00:00:00,283728780701.91016,99690723521.87231,1474405070.4361427,1815037281.0173037,122901650883.7373,287879095213.0268,0.35577736403247173
2018-01-14 00:00:00,243642040289.30664,132015339781.4138,1474099328.0597672,2207560007.461548,78554913749.10997,286044635516.64825,0.32750289338294775
2018-01-21 00:00:00,215053754897.2656,110422771712.43,1626427206.0075758,1573146850.297928,60431942996.59093,229742178417.408,0.3475053368720698
2018-01-28 00:00:00,186513569224.6289,103801043552.44196,1610138004.6555407,1286541973.0567932,46243356400.96008,202448575676.25677,0.34418243088044276
2018-02-04 00:00:00,157943095777.47363,95986778049.38008,2205496646.1348467,1008757815.3266908,37479710149.06603,163180478234.6187,0.3450013248578302
2018-02-11 00:00:00,146738705986.76758,85652237672.04832,2230236801.575361,966421893.2476044,43951457325.74581,152625673248.61533,0.3395434537024443
2018-02-18 00:00:00,180927169462.93945,94507401835.14746,2215139769.5924306,1132328245.9506989,46081923206.95106,176291500647.41888,0.3610200481886957
2018-02-25 00:00:00,167026407840.0,82362086732.03726,2226003447.91166,904889317.6651002,37120110171.70586,143710585050.68015,0.38543065886430095
2018-03-04 00:00:00,193586552435.9268,84483172853.89107,2212742798.600603,1016159956.3827512,35601311505.172386,146887224098.02643,0.41740386023890247
2018-03-11 00:00:00,160535761663.23633,72582810425.52513,2223580575.1492734,817583429.3079376,32691424985.710243,119837087753.07108,0.41301933399232654
2018-03-18 00:00:00,135758762776.97754,57280587263.8927,2214981319.475593,886260737.6480103,25591519311.05886,95308446670.9473,0.42820629511610003
2018-03-25 00:00:00,152357633429.58984,53320991594.98189,2286686717.5573664,1250923312.2138977,25740116910.6006,108770170403.0564,0.44325247984929406
2018-04-01 00:00:00,120051701290.89844,39749456481.84746,2288075452.343121,1086768865.6597135,20169760941.09135,83799469352.15993,0.4493873995787193
2018-04-08 00:00:00,116593229077.10156,37662202088.54672,2285769391.909644,1432846081.108003,18936099673.27622,81087784184.05786,0.4519153655727065
2018-04-15 00:00:00,135002706005.95898,48607269876.49443,2286996173.5270987,1528568182.4655375,24456210112.167866,103253971121.3861,0.42839543982941974
2018-04-22 00:00:00,148709304519.55566,59085624172.767006,2285115035.6740866,1513878832.4968088,33163162043.554867,132566664771.95155,0.3941159409273443
2018-04-29 00:00:00,158298245482.35938,67663279360.549965,2425463324.0148163,1723747886.2083423,33870848493.995163,162247618396.8723,0.37139230345781205
2018-05-06 00:00:00,169268922151.61133,81791197582.9904,2256664425.432145,1644144025.7009754,35871243142.099144,178846645952.166,0.3603929236832099
2018-05-13 00:00:00,145418780779.01562,67198950785.581696,2119005809.03852,1453832315.427343,27084476754.409973,144320160212.52682,0.37518209276534803
2018-05-20 00:00:00,141856136504.17773,70409732567.56967,2515100139.6686115,1631323494.5048993,26696193425.36661,136797774860.71246,0.37339773272956117
2018-05-27 00:00:00,128611059839.4214,60105594707.42465,2507971385.686535,1483423477.4372582,24341630087.48665,119513364854.54352,0.38213066466356127
2018-06-03 00:00:00,130656750791.30469,59115800915.52367,2502704021.935901,1676488511.5523908,25351860541.22498,123379682770.45836,0.38127552622909383
2018-06-10 00:00:00,129999001559.21632,60310119308.49107,2514616390.347008,1870662118.503533,26171720149.24437,119914330266.19772,0.38147435288193027
2018-06-17 00:00:00,110572677455.07812,49422834589.22002,2618766578.011471,1774450764.5564086,20778819521.04924,91560701460.08476,0.39957133869793143
2018-06-24 00:00:00,104752907126.6123,47101004256.254776,2618205903.2030287,1788665250.2348876,19096240559.62039,79675174024.07462,0.41074385238238387
2018-07-01 00:00:00,109340253985.0586,45265460826.10504,2710795107.4605994,1664683564.8890977,18259780760.874146,78951685211.61253,0.4267891758383394
2018-07-08 00:00:00,113668080731.70216,47501274696.58722,2616604374.772927,1570063452.888765,18488606786.02972,83675238886.01921,0.4248958448850566
2018-07-15 00:00:00,107290073598.1494,44038583483.47934,2711038758.2499723,1380994414.3726368,17167621675.139889,76377889414.60875,0.4309423247772706
2018-07-22 00:00:00,126296004749.08447,46625418269.85284,2654833888.1688194,1152673806.2583811,17859346373.678654,85125891744.95683,0.45151808103414137
2018-07-29 00:00:00,140227894790.4287,47003013119.08663,2508970652.56444,1409029419.7430267,17695320276.327187,86869408093.84999,0.47420165170709183
2018-08-05 00:00:00,121850378576.53809,41039938256.35144,2427145685.767037,1332190268.2223463,16931405754.625525,71189922833.84557,0.4782741657575903
2018-08-12 00:00:00,105985413787.35742,31815208133.93357,2411048365.206444,1112853572.7795136,11663724428.374191,55772355930.32886,0.507688767161698
2018-08-19 00:00:00,110315314369.33594,30038735281.742718,2755209607.0869737,945612472.5102624,12911206869.197351,55414973288.71676,0.5194216404352527
2018-08-26 00:00:00,116039877639.4043,28505247501.288097,2791427539.345728,959101761.8511236,12921557533.023664,55410553714.87709,0.535664840884584
2018-09-02 00:00:00,122794626208.95996,29841903037.89289,2701430936.7737584,1079881232.037927,13600786939.182636,64700373778.052826,0.5231558804064468
2018-09-09 00:00:00,111979370529.44336,22256599155.297794,2792853285.4875894,963185502.9901452,11654368091.50249,54434339897.23863,0.5487013788993432
2018-09-16 00:00:00,113095342926.31836,22841828828.99513,2758911798.8000326,963674098.1648984,11252358214.178562,53360350433.02302,0.5536494710966647
2018-09-23 00:00:00,115356596585.85304,24307152753.65124,2806489984.134422,1144575898.6984253,22432018415.81025,55801259815.78264,0.5199801124719088
2018-09-30 00:00:00,113318478000.0,23522541357.096405,2788732322.8746543,1166326481.4891644,22594868566.355103,57421588933.22468,0.513188608883829
