Open_time,Close,Volume,trades,VIX,Bitcoin_TransactionFee,volatility,GoogleTrend,DowJones,EuroStoxx50,Nasdaq,OilWTI,SPX,TradePermin,Dominance,Gold,MCHI,Weekly_return,Monthly_return,Volatility,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,TLTETFclose,gasclose,UScornclose,USsoybeanclose
2018.11.17,0.005989386,26411.24141,171403,20.1,21.55099415,0.3345555469566417,43,-0.015573784,-0.006416746,-0.030269583,0.005313496,-0.016643094,17.07847222222222,0.5229743828995893,0.008705698,0.000886507,-0.125097737,-0.14967155,0.017511437671235863,6165.346,6049.347680230795,19.504510020469752,-181.6357783,-89.08068599,6893.377114,5705.046885907881,0.359572072,0.341702388,0.120271581,0.103527607
2018.11.18,-0.109892727,23844.99935,154817,20.1,18.03746701,0.3353646190029197,42,-0.015573784,-0.006416746,-0.030269583,0.005313496,-0.016643094,17.08125,0.5288932113010495,0.008705698,0.000886507,-0.122144683,-0.132776219,0.017553786437647954,6083.562,5978.920829279741,21.933125733968836,-203.1233731,-111.8892234,6923.250423285942,5606.923576714059,0.363175676,0.394121249,0.11542192,0.084611452
2018.11.19,-0.071520948,70580.89286,378495,20.1,39.9694861,0.5555217458327824,72,-0.015573784,-0.006416746,-0.030269583,0.005313496,-0.016643094,94.47013888888888,0.5288932113010495,-0.00065445,-0.021257768,-0.239117195,-0.254746221,0.029077337128795795,5932.566,5784.577042137969,12.71638506200177,-277.6297979,-145.0373383,7087.119340124809,5300.970659875191,0.363626126,0.372443356,0.113482056,0.09202454
2018.11.20,0.022420078703886404,117380.9516,596769,22.48,69.36765011,0.5949757321241551,90.01038068431042,-0.022056613,-0.014004867,-0.017025018,-0.058668076,-0.018151208,159.02430555555554,0.5288932113010495,0.001146038,-0.020633466,-0.291955562,-0.308227025,0.031142453,5745.147,5561.719398112884,10.49779735956395,-360.8534663,-188.2005639,7251.968579461408,4954.814420538592,0.363175676,0.36362523,0.114451988,0.09406953
2018.11.21,-0.062447035,61071.82948,301920,20.8,49.95016009,0.6058607355349104,77,-3.88E-05,0.012143501269226809,0.009181018,0.022459293,0.003043276,62.734027777777776,0.5288932113010495,0.002534751,0.023840343303634493,-0.212977487,-0.291759861,0.0317122,5566.272999999999,5397.964962092359,15.138505653094093,-413.7914006,-233.3187312,7321.776772859893,4710.113227140107,0.363175676,0.341212492,0.113482056,0.095603272
2018.11.22,0.011581236,34531.11914,180335,21.52,39.13421764,0.6312716956346883,61,-0.00730604,-0.008636898,-0.004771774,-0.011166026,-0.00655489,40.140972222222224,0.5288932113010495,0.000774814,0.023840343303634493,-0.240449126,-0.333181761,0.033042270714928344,5357.965999999999,5211.062242,13.06152201766566,-473.7706779,-281.4091206,7393.930799592218,4431.5612,0.364527027,0.346111451,0.109117362,0.09202454
2018.11.23,-0.109892727,49371.92032,227935,21.52,36.98433712,0.6350318771341845,63,-0.00730604,0.003370999,-0.004771774,-0.066641984,-0.00655489,48.64861111111111,0.5288932113010495,-0.002770873,-0.011371877,-0.218412854,-0.326691036,0.033239087609940085,5154.261,5067.343652309761,15.239077928330456,-511.3266282,-327.3926221,7418.966885971978,4209.877114028021,0.364527027,0.346111451,0.109117362,0.09202454
2018.11.24,0.038993601936710975,61693.11101,275070,18.9,31.17997638,0.7202153428930653,58,0.014588270172671836,0.011315786957200924,0.020589481,0.023998413,0.015532409517731827,68.91875,0.5288932113010495,-0.002770873,-0.011371877,-0.291955562,-0.397612472,0.037697794,4955.264,4860.997533707986,12.092762624604795,-573.8660579,-376.6873093,7463.456074587128,3910.0469254128725,0.364527027,0.346111451,0.109117362,0.09202454
2018.11.25,-0.054721497,101693.9756,428171,18.9,32.01112732,0.7431705829096383,87,0.014588270172671836,0.011315786957200924,0.020589481,0.023998413,0.015532409517731827,113.19930555555555,0.5386373687851763,-0.002770873,-0.011371877,-0.278385729,-0.3751321,0.038899326,4788.502,4720.048891215624,17.831519970329172,-604.0921517,-422.1682777,7440.469680319594,3694.712319680405,0.361599099,0.338763013,0.103297769,0.072852761
2018.11.26,0.003368546,94504.86572,413339,18.9,38.27901151,0.7550908313027912,75,0.014588270172671836,0.011315786957200924,0.020589481,0.023998413,0.015532409517731827,84.99513888888889,0.5386373687851763,-0.000204307,0.023553058243563907,-0.213406028,-0.406326857,0.03952326,4609.128,4564.076365540056,16.173605050757057,-638.7247648,-465.4795752,7398.172452324586,3471.3185476754143,0.363063063,0.340477648,0.104267701,0.086400818
2018.11.27,0.10054680907615343,67480.60721,288731,19.02,37.38312649,0.7567082340013391,77,0.00440296,-0.001982532,0.000120025,-0.001355801,0.003261703,59.96388888888889,0.5386373687851763,-0.001798267,0.00196213,-0.149960736,-0.402888783,0.039607919,4433.82,4438.827935441864,16.65918489037307,-657.541829,-503.8920259,7303.272004465167,3295.893995534834,0.356756757,0.395958359,0.112027158,0.101738241
2018.11.28,0.007266375,91983.56795,386714,18.49,38.73742361,0.858745447,71,0.024958856474655455,0.000590572,0.02949299,-0.024631497,0.022973935,73.61111111111111,0.5386373687851763,-0.00650999,0.027060727329917267,-0.085006232,-0.327787848,0.044948791,4294.1050000000005,4407.195583543343,29.778747363709034,-633.7087958,-529.8553799,7162.476270783021,3215.190729216978,0.361824324,0.387507655,0.111542192,0.098415133
2018.11.29,-0.059248017,73980.19867,316601,18.79,45.07238045,0.8607496019226373,61,-0.001087658,0.001852734,-0.002538541,0.023066215947504576,-0.00219769,54.15069444444445,0.5386373687851763,0.010715021636101385,-0.019240718,-0.016970252,-0.321445552,0.045053693,4232.686,4386.949113808189,30.712982507342776,-605.342302,-544.9527643,7005.266886033659,3159.9851139663415,0.366666667,0.383343539,0.123666343,0.106083845
2018.11.30,0.036794909,67758.44628,288098,18.07,40.77812171,0.8735916292266448,58,0.007878024,-0.000324495,0.007900367,-0.0101069,0.008185524,53.74583333333333,0.5386373687851763,-0.007094801,0.015906644895487876,-0.085800376,-0.365762022,0.045725876,4180.932,4324.107456752155,27.47942698769189,-596.522943,-555.2668001,6828.699111041764,3097.379888958238,0.366666667,0.383343539,0.123666343,0.106083845
2018.12.1,-0.006923595,44840.07348,205472,16.44,31.11731237,0.8889481353717037,50,0.011275934,0.013192021757696626,0.015138039,0.039662282,0.010941355061463431,43.95902777777778,0.5386373687851763,-0.007094801,0.015906644895487876,0.065501317,-0.346330733,0.046529671999551304,4133.827,4299.727919160853,31.98487096029807,-570.9530983,-558.4040597,6607.140751,3092.9592489183406,0.366666667,0.383343539,0.123666343,0.106083845
2018.12.2,-0.066570376,38912.15479,178087,16.44,23.24535308,0.8871985601335507,45,0.011275934,0.013192021757696626,0.015138039,0.039662282,0.010941355061463431,37.50416666666667,0.5371099260740925,-0.007094801,0.015906644895487876,0.018412640915565603,-0.353275888,0.046438095,4112.928,4274.506479313425,31.572763565551718,-546.7273443,-556.0687166,6345.116701968593,3125.7772980314076,0.37286036,0.349908145,0.132880698,0.117331288
2018.12.3,0.017412416548876042,49094.36916,207134,16.44,31.12664818,0.9060031491912388,56,0.011275934,0.013192021757696626,0.015138039,0.039662282,0.010941355061463431,44.113194444444446,0.5371099260740925,0.010471849205371475,0.018441214,0.005647041,-0.391896779,0.047422372,4059.268,4203.507119438257,27.87907039,-543.6134076,-553.5776548,6038.375094017827,3175.1539059821716,0.394707207,0.364360073,0.138700291,0.123466258
2018.12.4,-0.046006215,48489.55161,220815,20.74,31.50009203,0.9068621588384768,56,-0.030951239,-0.008006246,-0.038040666,0.005665722,-0.032364884,41.17986111111111,0.5371099260740925,0.008128099,-0.019132268,0.019722802119110927,-0.390729049,0.047467335,4061.1879999999996,4157.713098,30.031337138323025,-529.5837034,-548.7788645,5825.258993270889,3191.193006729112,0.394707207,0.365829761,0.138700291,0.125255624
2018.12.5,-0.069257581,44004.79945,199011,21.19,26.31110179,0.9118629045427106,53,-0.003172565,-0.012222309,0.004167115,-0.006760563,-0.001522188,39.02847222222222,0.5371099260740925,-0.003547529,-0.019132268,-0.116067388,-0.417244423,0.047729086,4029.594,4087.1907163181713,27.643184776207576,-527.059192,-544.43493,5626.229008164215,3191.8669918357846,0.398873874,0.348438457,0.134335597,0.121165644
2018.12.6,-0.029982187,68378.79694,293512,21.19,28.47570217,0.9253353157848458,61,-0.003172565,-0.033117796,0.004167115,-0.026470032,-0.001522188,70.39513889,0.5371099260740925,0.005380694,-0.018460415,-0.183221442,-0.46177469,0.048434264,3994.2490000000007,3982.0196769875947,24.61570852535544,-539.9026182,-543.5284677,5431.433810455261,3171.943189544738,0.401351351,0.368156767,0.138215325,0.128578732
2018.12.7,0.002168324,95145.45744,413521,23.23,31.19535557,0.9202806301390412,76,-0.022395679,0.004133371,-0.030467735,0.021751796465333095,-0.023320165,89.17847222222223,0.5371099260740925,0.000603597,-0.01774308,-0.157812299,-0.482622073,0.048169689731117016,3947.083,3876.8433720807593,23.498969554963498,-552.2044181,-545.2636578,5202.156578500683,3178.7464214993165,0.401351351,0.368156767,0.138215325,0.128578732
2018.12.8,0.039414471,55365.94995,253650,22.64,19.7523634,0.9235310714370196,56,0.001406785,-0.013581688,0.007356602,-0.030602547,0.001762195,54.73611111111112,0.5371099260740925,0.000603597,-0.01774308,-0.185939447,-0.473608916,0.048339825604550746,3861.691,3792.131849884257,23.760273499707374,-554.9609345,-547.2031131,4879.302295329451,3276.4937046705495,0.401351351,0.368156767,0.138215325,0.128578732
2018.12.9,-0.031728705,45956.8933,194567,22.64,16.83358837,0.9459857647736468,52,0.001406785,-0.013581688,0.007356602,-0.030602547,0.001762195,46.09097222222222,0.5485153218858321,0.000603597,-0.01774308,-0.147954463,-0.447760822,0.049515158,3786.6440000000002,3747.2660589962097,28.548212454642172,-540.0716989,-545.7768303,4742.174683255463,3277.155316744537,0.406869369,0.375137783,0.138700291,0.121421268
2018.12.10,-0.015290368,40989.24455,192599,22.64,22.97283382,0.9441448705947516,55,0.001406785,-0.013581688,0.007356602,-0.030602547,0.001762195,36.519444444444446,0.5485153218858321,0.001648838,-0.006502908,-0.116150576,-0.466368208,0.049418801166013424,3725.8,3690.104957360535,27.019203884063618,-531.2252414,-542.8665125,4681.215581261828,3225.5164187381724,0.406644144,0.358236375,0.140155189,0.126789366
2018.12.11,0.019113179248548384,35920.86415,162266,21.76,23.31901099,0.9409283918258556,54,-0.002170881,0.012704715627164909,0.001610992,0.012745098039215641,-0.000356368,34.27291666666667,0.5485153218858321,-4.01E-05,0.008181836,-0.144560233,-0.475893088,0.049250443,3644.8369999999995,3633.7931469313467,26.311067660716816,-522.4276437,-538.7787387,4579.386657380479,3199.2773426195204,0.400675676,0.325045928,0.142580019,0.13190184
2018.12.12,-0.041492017,33922.93129,152067,21.46,22.35779149,0.948267257,53,0.006443515,0.017232238,0.009454153,-0.009680542,0.005419489,30.99305555555556,0.5485153218858321,0.000361359,0.011902614753785068,-0.086168113,-0.466145571,0.049634577,3573.236,3599.4671202165564,28.785196953282174,-504.4272735,-531.9084457,4521.383476727264,3164.7805232727383,0.397522523,0.32357624,0.141125121,0.118609407
2018.12.13,-0.023588305,40040.91701,160471,20.65,22.08826418,0.9483830398201956,52,0.002858451,0.001351364,-0.003941783,0.027956989247311714,-0.000199919,32.267361111111114,0.5485153218858321,-0.002408188,0.004455534,-0.058907018,-0.488659979,0.049640637082071726,3515.041,3545.3930983590008,26.653101698992128,-495.9785815,-524.7224728,4449.216629680214,3125.092370319787,0.40213964,0.28720147,0.143549952,0.11196319
2018.12.14,-0.003861459,44492.98381,184525,21.63,25.09538231,0.9217739337508196,57,-0.020200119,-0.006288217,-0.022583104,-0.026245721,-0.019086677,35.96597222222222,0.5485153218858321,-0.005954536,-0.014017051,-0.052703795,-0.455598312,0.048247852814526544,3442.2940000000003,3486.988898657364,25.542855110160872,-489.9205056,-517.7620794,4455.536888918659,3047.9451110813416,0.40213964,0.28720147,0.143549952,0.11196319
2018.12.15,0.005277546,29796.04144,139806,24.52,18.37318136,0.9225484773983736,50,-0.02105889,-0.009361055,-0.022708395,-0.02578125,-0.020773476,27.09027777777778,0.5485153218858321,-0.005954536,-0.014017051,-0.058403427,-0.441770084,0.048288394,3386.482,3436.940007992389,25.361006283296277,-480.5841726,-510.326498,4432.737964881195,2983.3380351188057,0.40213964,0.28720147,0.143549952,0.11196319
2018.12.16,0.086850003,24628.80854,125565,24.52,14.84875261,0.9261443662798378,47,-0.02105889,-0.009361055,-0.022708395,-0.02578125,-0.020773476,30.002777777777776,0.5528258586080494,-0.005954536,-0.014017051,-0.089327771,-0.429154128,0.048476612,3358.4739999999997,3399.0727338119545,26.132055521430555,-466.4405023,-501.5492989,4427.586805029522,2925.1361949704774,0.40990991,0.250581751,0.157613967,0.116308793
2018.12.17,0.0410079,66762.21639,283815,24.52,20.97551137,0.9944387814083976,57,-0.02105889,-0.009361055,-0.022708395,-0.02578125,-0.020773476,54.19791666666666,0.5528258586080494,0.005099769,-0.019794835,0.022197105637249193,-0.376528217,0.052051305,3369.0270000000005,3419.0740549370535,37.61392214922791,-427.674829,-486.7744049,4406.717280027984,2909.392719972017,0.414752252,0.288548683,0.160523763,0.119376278
2018.12.18,0.002529442,61369.61526,296433,25.58,26.57834854,1.0107938385394166,59,0.003503585,-0.007677117,0.004468642,-0.07297514,8.641209140813899e-05,36.66319444444444,0.5528258586080494,0.003745017,-0.016339251,0.080638625,-0.35482515,0.052907368,3393.232,3461.602408584862,42.549126078959745,-380.9498732,-465.6094986,4319.591482324482,2935.3315176755177,0.432545045,0.274831598,0.153249273,0.111451943
2018.12.19,0.10578283117890241,94137.34101,434026,25.58,32.92958464,0.91476944,64,-0.014866758,0.0037005,-0.021680712,0.020761246,-0.015395733,63.7125,0.5528258586080494,0.006980663,-0.020343411,0.063053701,-0.254134903,0.047881221,3404.917,3498.078334296705,42.86169130664138,-339.2635988,-440.3403186,4213.051779251089,2978.509221,0.42759009,0.25731782,0.140640155,0.104805726
2018.12.20,-0.052093777,101543.836,500506,28.38,27.62806589,0.9687640600863744,64,-0.019896534,-0.01681862,-0.016336112,-0.027966102,-0.015772091,79.28541666666666,0.5528258586080494,0.003784861,-0.001333664,0.22639200983628394,-0.111703364,0.050707428439483136,3466.5910000000003,3598.3586371518495,54.129715791619454,-271.8334567,-406.6389462,4214.737861923207,2977.653138076792,0.427364865,0.285854256,0.146944714,0.095858896
2018.12.21,0.028720959918304922,82343.85011,436187,30.11,30.95900116,0.979253866,57,-0.018120615,0.00018333,-0.029933782,-0.006320837,-0.020588307,58.96111111111111,0.5528258586080494,-0.001270093,-0.006867551,0.19058858558946956,-0.176442319,0.05125649,3512.418,3642.049794033331,48.518546558350025,-232.7344741,-371.8580518,4143.812780952289,3013.4422190477108,0.427364865,0.285854256,0.146944714,0.095858896
2018.12.22,-0.004862101,42822.35087,249148,36.07,18.77646281,0.9636647319468548,48,-0.029100434,-0.008941515,-0.022117515,-0.067119982,-0.027112248,35.49236111111111,0.5528258586080494,-0.001270093,-0.006867551,0.22953121691803768,-0.096359268,0.050440517,3562.809,3697.8425587545435,51.35650207,-190.6542515,-335.6172917,4093.780867868801,3042.264132131199,0.427364865,0.285854256,0.146944714,0.095858896
2018.12.23,0.019925134424677804,40117.53153,258417,36.07,15.44952443,0.9624227843676548,49,-0.029100434,-0.008941515,-0.022117515,-0.067119982,-0.027112248,40.579166666666666,0.5312915603901757,-0.001270093,-0.006867551,0.2171296540061387,-0.111048023,0.050375510898391325,3625.5739999999996,3740.000275344626,50.830980450983475,-157.0443421,-299.9027018,4102.209581327858,3038.4054186721414,0.434121622,0.243110839,0.145489816,0.095092025
2018.12.24,-0.065423988,64647.80913,400403,36.07,23.01715097,0.882879874,56,-0.029100434,-0.008941515,-0.022117515,-0.067119982,-0.027112248,60.22986111111111,0.5312915603901757,-0.001270093,-0.0082597,0.14218256637067284,0.019217076420746437,0.046212045,3703.958,3788.7293161910575,52.945638962434245,-122.675959,-264.4573532,4114.056832951635,3032.195167048365,0.434121622,0.24592774,0.145489816,0.095092025
2018.12.25,0.008529576,62725.62943,356377,30.41,18.28673875,0.9022078323886212,58,0.041415635905346145,-0.012247039,0.048743699672796355,0.014813073124853027,0.041240213,46.52708333333333,0.5312915603901757,-0.001270093,-0.0082597,0.025406654,-0.083212997,0.047223716,3757.3650000000002,3780.922167792683,45.83604826654231,-115.2689813,-234.6196788,4111.1172114373085,3032.7297885626913,0.419481982,0.252418861,0.136760427,0.080777096
2018.12.26,-0.055543791,42629.37582,267746,30.41,16.22660938,0.8822923064646251,50,0.041415635905346145,-0.012247039,0.048743699672796355,0.070898981,0.041240213,31.804861111111112,0.5312915603901757,-0.001270093,0.025566530591390135,0.031543708460988196,-0.021868365,0.046181289992088086,3812.272,3780.3435918303767,46.77388853625867,-105.603469,-208.8164369,4131.308910489465,3039.4370895105358,0.419707207,0.264543784,0.139185257,0.079754601
2018.12.27,0.076052927,44097.39291,262733,29.96,16.91659845,0.90337418,49,0.011380579,-0.012247039,0.003834089,-0.034833405,0.008562629,35.177083333333336,0.5312915603901757,0.007828955,-0.005665703,-0.118951902,-0.079298928,0.047284766,3818.155,3741.719302406672,41.67081391,-113.5658914,-189.7663278,4132.910889,3054.2711105916505,0.431081081,0.223025107,0.141125121,0.093813906
2018.12.28,-0.0374916,45964.30499,251040,28.34,17.97068908,0.8719814112980998,49,-0.003302675,0.016739521202712604,0.000764497,0.016139878950907738,-0.001241547,41.30486111111111,0.5312915603901757,0.008675079,0.002469079,0.000156305,-0.099790145,0.045641593,3836.7829999999994,3759.453974696368,49.36443866510985,-96.86390448,-171.1858431,4157.793319342034,3072.221680657966,0.431081081,0.223025107,0.141125121,0.093813906
2018.12.29,0.028844593,38874.3739,244844,25.42,15.31251107,0.8796137429270112,46,0.011493166366032925,0.004985719,0.00770899,0.001764836,0.008492441,32.43541666666667,0.5312915603901757,0.008675079,0.002469079,-0.064217721,-0.139791054,0.046041087568711586,3840.093,3747.7932520243007,45.90547555380334,-94.15683319,-155.7800411,4165.383213171884,3079.626786828115,0.431081081,0.223025107,0.141125121,0.093813906
2018.12.30,-0.026042174,33222.36926,218929,25.42,13.91108006,0.8634864254136693,43,0.011493166366032925,0.004985719,0.00770899,0.001764836,0.008492441,25.690277777777776,0.5187328706261897,0.008675079,0.002469079,-0.032521484,-0.059240545,0.045196945,3815.322,3757.6326607471547,48.768271436976676,-82.45999006,-141.1160309,4181.779253230145,3100.1337467698536,0.436261261,0.178567055,0.140155189,0.093558282
2018.12.31,0.025450322720030227,29991.77835,190308,25.42,15.90842885,0.8566079379316119,43,0.011493166366032925,0.004985719,0.00770899,0.001764836,0.008492441,23.94097222222222,0.5187328706261897,0.008675079,-0.003031451,-0.07612506,-0.116257202,0.044836909,3801.746,3747.681267884035,46.316284932752644,-80.25431536,-128.9436878,4184.252281232348,3129.9117187676516,0.436261261,0.183710961,0.140155189,0.093558282
2019.1.1,0.016175331960370132,23741.68703,154227,23.22,11.22870449,0.8622379346783721,42,0.00080506,-0.002745367,0.004620755,0.010570358951772718,0.001268524,24.55902777777778,0.5187328706261897,0.008675079,-0.003031451,0.013708723660429412,-0.087447519,0.045131596197543776,3786.5690000000004,3756.6737646323922,48.9473979,-70.09392276,-117.1737348,4195.5188520790625,3153.859147920937,0.443468468,0.180771586,0.141610087,0.106083845
2019.1.2,-0.023786076,35156.46337,218538,23.22,18.0404076,0.8321135847129821,46,0.00080506,-0.002745367,0.004620755,0.014164305949008416,0.001268524,28.24513888888889,0.5187328706261897,0.003049257,-0.005511156,0.021393743,-0.006552506,0.043554816,3779.454,3775.1985346992296,50.64519426400105,-56.43510892,-105.0260096,4198.386288498671,3206.641711501329,0.459121622,0.179179424,0.149369544,0.111707566
2019.1.3,0.006698029,29406.94836,199812,25.45,19.1678382,0.8340969205931599,49,-0.028270934,-0.012869256,-0.03036931,0.011817791147400225,-0.024756676,17.011805555555554,0.5187328706261897,0.005885104,-0.025415669,0.055738513583582616,-0.046780577,0.043658628,3755.3309999999997,3773.667892026642,48.07250466707893,-52.41210538,-94.50322877,4171.785262699968,3287.5037373000314,0.443018018,0.191304348,0.155674103,0.121165644
2019.1.4,-0.005551146,29519.55467,192232,21.38,19.57925017,0.8181617766899931,46,0.032924832783954194,0.029509317484922137,0.042602305,0.01847526,0.034335693,21.990277777777777,0.5187328706261897,-0.008175443,0.040588235,-0.012307059,0.005880886,0.042824545,3759.953,3777.002820749071,48.841843956231415,-46.65024101,-84.93263122,4127.833612909256,3389.484387090743,0.443018018,0.191304348,0.155674103,0.121165644
2019.1.5,0.057449562,30490.66775,203673,21.4,12.27107591,0.7784516451264621,40,0.004190216,-0.002699015,0.012555536099577713,0.011676396997498006,0.007010435,24.250694444444445,0.5187328706261897,-0.008175443,0.040588235,0.020469133931567463,0.074730317,0.040746021363889745,3759.275,3775.904126067421,48.200207578973995,-43.28353541,-76.60281206,4057.9715906597344,3513.575409340266,0.443018018,0.191304348,0.155674103,0.121165644
2019.1.6,-0.003046946,36553.80671,240496,21.4,16.59508434,0.7911874534667419,43,0.004190216,-0.002699015,0.012555536099577713,0.011676396997498006,0.007010435,32.385416666666664,0.5090143928384129,-0.008175443,0.040588235,0.048841240323942436,0.17160024092491644,0.041412644,3801.2439999999997,3814.3942849642535,54.783790486513524,-22.87072008,-65.85639366,4062.9568587206763,3556.442141279323,0.438963964,0.17905695,0.154219205,0.123977505
2019.1.7,-0.005111371,31869.84626,221219,21.4,23.87585077,0.7917232401083758,45,0.004190216,-0.002699015,0.012555536099577713,0.011676396997498006,0.007010435,15.238194444444444,0.5090143928384129,0.009610126,0.009609987,0.073604472,0.16550324984681608,0.041440688,3814.8630000000003,3843.6771422434795,54.36645280227317,-7.586369372,-54.2023888,4078.127956589953,3573.5180434100475,0.43536036,0.181873852,0.14985451,0.117842536
2019.1.8,0.002912673,38901.42312,242898,20.47,20.94683492,0.7832119881118002,44,0.010883353483756908,0.007021268,0.010776042101745764,0.025968672712283647,0.009695296,24.727777777777774,0.5090143928384129,-0.004449776,0.007652109,0.041607631,0.11557608937854158,0.040995189,3840.844,3863.941298,53.630617815931174,2.854034960641002,-42.79110405,4086.7199987629842,3594.2170012370157,0.433220721,0.183955909,0.153734239,0.123210634
2019.1.9,-0.09599284,28989.43951,209240,19.98,24.16978699,0.7723169193665993,45,0.003853713,0.005008282,0.008711034,0.051828043,0.004098026,27.90763888888889,0.5090143928384129,0.001671266,0.022411538343710458,0.028013041134516525,0.1554875206823425,0.040424915,3857.318,3882.615607617535,54.01064981593078,11.920288669362435,-31.84882551,4070.2215865922776,3602.4184134077236,0.424436937,0.1821188,0.142580019,0.106850716
2019.1.10,0.004302988,59402.22851,374760,19.5,25.84515048,0.8474437973633472,51,0.005142568,0.001788134,0.004166978,0.004392666,0.004518445,50.360416666666666,0.5090143928384129,0.002560919,0.008152192,-0.048025104,0.060788844,0.044357236,3845.6159999999995,3828.663678959801,41.81258788524859,-11.48717966,-27.77649634,4082.9886224666975,3564.3733775333017,0.42972973,0.198040416,0.146459748,0.110685072
2019.1.11,-0.005048163,38338.65473,264996,18.19,24.25918558,0.8454529048397845,46,-0.00024873,-0.001849967,-0.002088442,-0.019015022,-0.000146343,30.136805555555554,0.5090143928384129,-0.002283458,-0.006648751,-0.050289952,0.045373004,0.044253028,3826.0330000000004,3787.326646421655,42.380484032946576,-28.46457303,-27.91411168,4076.629212122471,3535.9727878775298,0.42972973,0.198040416,0.146459748,0.110685072
2019.1.12,-0.029672381,21999.92835,175679,19.07,17.12273992,0.8310626636728073,38,-0.003588522,-0.004840328,-0.009404029,-0.02093429,-0.005257563,16.714583333333334,0.5090143928384129,-0.002283458,-0.006648751,-0.049809598,0.085119592,0.043499808,3798.4900000000002,3750.1999834358994,41.86207416555984,-42.89182342,-30.90965403,4070.205001327453,3507.7389986725475,0.42972973,0.198040416,0.146459748,0.110685072
2019.1.13,0.04293591,26385.75745,183113,19.07,14.17709438,0.8338374345415753,39,-0.003588522,-0.004840328,-0.009404029,-0.02093429,-0.005257563,24.072222222222223,0.5230691393184217,-0.002283458,-0.006648751,-0.128094593,0.078358151,0.043645046079031156,3769.493,3700.492713720281,38.867726285205755,-62.18779653,-37.16528253,4056.581947915655,3468.242052084344,0.424662162,0.258297612,0.146944714,0.101993865
2019.1.14,-0.020140151,35235.21122,229452,19.07,19.99425343,0.8445929268274844,46,-0.003588522,-0.004840328,-0.009404029,-0.02093429,-0.005257563,25.23263888888889,0.5230691393184217,0.002948136,-0.011939219,-0.08787936,0.12901809622258487,0.044208014,3752.9010000000003,3686.9649475893207,44.83426252,-64.68865527,-42.66995707,4056.825610277577,3456.028389722424,0.419707207,0.247274954,0.132880698,0.104550102
2019.1.15,0.010914535639702239,34137.99746,231684,18.6,21.20358949,0.849126206,43,0.006514054,0.004212518,0.017073757008479573,0.031676895664224825,0.010721711756711327,21.104166666666668,0.5230691393184217,0.001276349,0.011900421309052112,-0.101657847,0.10047171126191268,0.044445297,3731.111,3662.618593482171,42.641610611346266,-71.73657987,-48.48328163,4058.7520707781005,3431.633929,0.421058559,0.232945499,0.138215325,0.105828221
2019.1.16,0.006784823,27480.17998,205159,19.04,25.07927963,0.7956648514288518,41,0.005882673,0.002988869,0.001546165,0.003838035,0.002221967,19.740972222222226,0.5230691393184217,-0.001622373,0.014836258368011501,-0.094490313,0.023584529278329436,0.041647001760204874,3691.5350000000008,3649.7497583035943,44.20212755252443,-73.34738598,-53.4561025,4057.271396645595,3435.5076033544046,0.421396396,0.236497244,0.14985451,0.119376278
2019.1.17,-0.005901206,29755.44084,217797,18.06,23.48759589,0.7831957667890564,39,0.006731066,-0.002557503,0.007074939,-0.004588033,0.007591453,19.636111111111116,0.5230691393184217,-0.001238103,0.006418274,0.008458175,-0.010065755,0.04099434,3655.611,3643.6516204302134,45.21091118,-71.82950033,-57.13078207,4048.0880953083697,3422.3859046916305,0.414301802,0.244947949,0.153249273,0.128578732
2019.1.18,0.019591807,22713.44676,177567,17.8,20.91797749,0.7834692337853139,37,0.013797645,0.021362829,0.010271777947789884,0.033224505473401056,0.013183052853609212,12.853472222222225,0.5230691393184217,-0.005036027,0.012400371790958875,-0.001788238,-0.018390484,0.041008654,3619.585,3634.782234897447,44.45302279282233,-71.52404006,-60.00943367,4048.934012026128,3411.494987973873,0.414301802,0.244947949,0.153249273,0.128578732
2019.1.19,-0.034381906,22171.57812,175054,20.8,17.57732062,0.6892866762890568,37,-0.012218316,-0.003142026,-0.01912332,-0.002788104,-0.014157284,23.44236111111111,0.5230691393184217,-0.005036027,0.012400371790958875,0.022932464074705727,-0.094902732,0.036078914,3589.45,3640.330919461547,47.57648385693664,-64.85128298,-60.97780353,4041.4887950065718,3405.279204993429,0.414301802,0.225474587,0.150824442,0.126789366
2019.1.20,-0.003497887,27901.9386,204941,20.8,14.42266508,0.6759452996209736,35,-0.012218316,-0.003142026,-0.01912332,-0.002788104,-0.014157284,24.425,0.5251456443966491,-0.005036027,0.012400371790958875,0.017967619743385566,-0.077990757,0.035380594018402683,3584.79,3621.958025013993,42.925377604675056,-68.93717093,-62.56967701,4043.769824483903,3386.636175516097,0.414301802,0.225107165,0.150824442,0.125766871
2019.1.21,0.012484051149734832,19644.43684,160825,20.8,19.91907516,0.6667406031762234,36,-0.012218316,-0.003142026,-0.01912332,0.010997204100652525,-0.014157284,17.770833333333332,0.5251456443966491,-0.003620931,0.012400371790958875,-0.027354533,-0.106867465,0.034898798186466344,3577.3489999999997,3604.6747477387216,42.48596224837255,-72.34033476,-64.52380856,4038.2008313037336,3365.181168696266,0.423423423,0.190814452,0.147914646,0.12091002
