"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2022","84.7278","81.8308","84.7278","81.8308","","3.54%"
"07/10/2022","81.8308","81.6227","81.8308","81.1943","","0.25%"
"07/09/2022","81.6227","86.0835","86.0835","81.6227","","-5.18%"
"07/08/2022","86.0835","87.8212","88.2366","86.0835","","-1.98%"
"07/07/2022","87.8212","89.7892","89.7892","87.8212","","-2.19%"
"07/06/2022","89.7892","92.1531","92.1531","89.7892","","-2.57%"
"07/05/2022","92.1531","94.7455","94.7455","91.5878","","-2.74%"
"07/04/2022","94.7455","98.2686","98.2686","94.7455","","-3.59%"
"07/03/2022","98.2686","97.7724","98.3153","97.6221","","0.51%"
"07/02/2022","97.7724","99.0956","99.5029","97.7724","","-1.34%"
"07/01/2022","99.0956","101.3118","101.4030","99.0743","","-2.19%"
"06/30/2022","101.3118","96.5111","101.3118","96.5111","","4.97%"
"06/29/2022","96.5111","93.3455","96.5111","93.0946","","3.39%"
"06/28/2022","93.3455","94.8549","95.0343","93.3455","","-1.59%"
"06/27/2022","94.8549","94.2560","94.8963","94.0775","","0.64%"
"06/26/2022","94.2560","94.2596","94.2596","93.3549","","0.00%"
"06/25/2022","94.2596","95.5631","96.0033","94.2596","","-1.36%"
"06/24/2022","95.5631","99.7185","99.7185","95.5403","","-4.17%"
"06/23/2022","99.7185","103.1445","103.2888","99.7185","","-3.32%"
"06/22/2022","103.1445","102.6686","103.4249","102.6686","","0.46%"
"06/21/2022","102.6686","101.8607","102.6686","101.8607","","-11.28%"
"06/19/2022","115.7285","124.9534","124.9534","115.7285","","-7.38%"
"06/18/2022","124.9534","112.3579","128.4828","111.7832","","11.21%"
"06/17/2022","112.3579","119.4114","123.3380","112.3579","","-5.91%"
"06/16/2022","119.4114","107.5388","119.4114","98.2904","","11.04%"
"06/15/2022","107.5388","110.2434","123.3791","107.5388","","-2.45%"
"06/14/2022","110.2434","111.7770","115.9134","106.8400","","-1.37%"
"06/13/2022","111.7770","89.0530","111.8796","89.0530","","25.52%"
"06/12/2022","89.0530","82.4088","89.0530","82.3332","","8.06%"
"06/11/2022","82.4088","79.8375","82.4088","78.9465","","3.22%"
"06/10/2022","79.8375","76.8649","79.8818","76.8649","","3.87%"
"06/09/2022","76.8649","77.2158","77.2494","76.2105","","-0.45%"
"06/08/2022","77.2158","76.2855","77.5836","76.2851","","1.22%"
"06/07/2022","76.2855","73.3788","77.0759","73.3788","","3.96%"
"06/06/2022","73.3788","76.8360","77.0201","73.3788","","-4.50%"
"06/05/2022","76.8360","76.5519","76.8360","75.3028","","0.37%"
"06/04/2022","76.5519","77.1565","77.1565","76.0385","","-0.78%"
"06/03/2022","77.1565","78.6177","78.6300","76.7280","","-1.86%"
"06/02/2022","78.6177","80.9747","80.9747","77.6453","","-2.91%"
"06/01/2022","80.9747","78.4282","81.0671","77.3848","","3.25%"
"05/31/2022","78.4282","80.5318","80.6720","78.2170","","-2.61%"
"05/30/2022","80.5318","85.9755","86.0248","80.0944","","-6.33%"
"05/29/2022","85.9755","85.7626","86.4120","85.2204","","0.25%"
"05/28/2022","85.7626","88.0332","88.5204","85.7626","","-2.58%"
"05/27/2022","88.0332","85.6575","88.0332","85.4012","","2.77%"
"05/26/2022","85.6575","86.2371","90.5141","85.6085","","-0.67%"
"05/25/2022","86.2371","86.1739","86.3495","84.7499","","0.07%"
"05/24/2022","86.1739","86.3979","86.7104","85.0537","","-0.26%"
"05/23/2022","86.3979","86.8117","86.8117","84.4568","","-0.48%"
"05/22/2022","86.8117","88.0566","88.0566","86.8117","","-1.41%"
"05/21/2022","88.0566","93.2345","93.2345","88.0566","","-5.55%"
"05/20/2022","93.2345","94.5337","94.5337","88.5365","","-1.37%"
"05/19/2022","94.5337","99.1826","101.4087","94.5337","","-4.69%"
"05/18/2022","99.1826","93.2841","99.1826","92.6254","","6.32%"
"05/17/2022","93.2841","99.0409","99.0409","93.2841","","-5.81%"
"05/16/2022","99.0409","96.6085","99.3375","96.4672","","2.52%"
"05/15/2022","96.6085","98.4352","98.4352","96.6085","","-1.86%"
"05/14/2022","98.4352","102.0421","102.0421","98.4352","","-3.53%"
"05/13/2022","102.0421","124.9045","124.9045","101.9693","","-18.30%"
"05/12/2022","124.9045","107.0637","127.0397","107.0637","","37.70%"
"05/11/2022","90.7095","82.1866","90.7095","82.1866","","10.37%"
"05/10/2022","82.1866","83.0436","85.5826","79.3228","","-1.03%"
"05/09/2022","83.0436","70.4306","83.2523","70.4306","","17.91%"
"05/08/2022","70.4306","67.4724","70.4306","67.4724","","4.38%"
"05/07/2022","67.4724","65.1145","67.4767","64.6067","","3.62%"
"05/06/2022","65.1145","66.8081","66.8081","64.6265","","-2.53%"
"05/05/2022","66.8081","65.2984","67.5150","63.2452","","2.31%"
"05/04/2022","65.2984","67.7381","67.8589","65.2984","","-3.60%"
"05/03/2022","67.7381","65.4770","67.7381","65.1909","","3.45%"
"05/02/2022","65.4770","64.9382","65.7589","64.1965","","0.83%"
"05/01/2022","64.9382","64.0758","65.0399","64.0758","","1.35%"
"04/30/2022","64.0758","63.6490","64.0758","61.7239","","0.67%"
"04/29/2022","63.6490","66.0885","66.2100","63.4399","","-3.69%"
"04/28/2022","66.0885","68.4299","68.4299","65.8157","","-3.42%"
"04/27/2022","68.4299","69.3572","69.4401","68.4104","","-1.34%"
"04/26/2022","69.3572","68.8976","69.3572","66.5496","","0.67%"
"04/25/2022","68.8976","64.4238","68.9403","64.4238","","6.94%"
"04/24/2022","64.4238","63.0191","64.4238","63.0191","","2.23%"
"04/23/2022","63.0191","63.6291","63.6291","62.4684","","-0.96%"
"04/22/2022","63.6291","65.0501","65.2936","62.4732","","-2.18%"
"04/21/2022","65.0501","64.1883","65.0501","63.0470","","1.34%"
"04/20/2022","64.1883","64.1775","64.4513","63.9524","","0.02%"
"04/19/2022","64.1775","65.7238","65.7238","63.6435","","-2.35%"
"04/18/2022","65.7238","64.8551","65.8674","64.8540","","1.34%"
"04/17/2022","64.8551","62.7871","64.8551","62.7871","","3.29%"
"04/16/2022","62.7871","62.9491","63.0946","62.6443","","-0.26%"
"04/15/2022","62.9491","64.5535","64.5535","62.9491","","-2.49%"
"04/14/2022","64.5535","66.4795","66.4795","63.4001","","-2.90%"
"04/13/2022","66.4795","67.8512","67.8512","66.4795","","-2.02%"
"04/12/2022","67.8512","69.8499","69.9638","67.4785","","-2.86%"
"04/11/2022","69.8499","64.4398","69.8705","64.4398","","8.40%"
"04/10/2022","64.4398","64.1910","64.4398","62.5870","","0.39%"
"04/09/2022","64.1910","66.0177","66.3515","64.0717","","-2.77%"
"04/08/2022","66.0177","66.9865","66.9865","64.6213","","-1.45%"
"04/07/2022","66.9865","69.4915","70.5739","66.9865","","-3.60%"
"04/06/2022","69.4915","66.1758","69.4915","66.1758","","5.01%"
"04/05/2022","66.1758","64.8156","66.1758","64.1338","","2.10%"
"04/04/2022","64.8156","63.6506","65.5178","63.6506","","1.83%"
"04/03/2022","63.6506","63.6119","63.7189","63.0600","","0.06%"
"04/02/2022","63.6119","64.1978","64.2705","63.3764","","-0.91%"
"04/01/2022","64.1978","67.4900","68.2754","64.0704","","-4.88%"
"03/31/2022","67.4900","65.7881","67.4900","65.7881","","2.59%"
"03/30/2022","65.7881","66.1419","66.1419","65.2228","","-0.53%"
"03/29/2022","66.1419","67.0666","67.0666","65.9755","","-1.38%"
"03/28/2022","67.0666","70.3508","70.3508","66.9039","","-4.67%"
"03/27/2022","70.3508","67.9795","70.4046","67.9795","","3.49%"
"03/26/2022","67.9795","66.0956","67.9795","64.9535","","2.85%"
"03/25/2022","66.0956","70.1916","70.1916","66.0956","","-5.84%"
"03/24/2022","70.1916","72.7684","72.7684","70.1916","","-3.54%"
"03/23/2022","72.7684","74.3996","74.4323","72.7684","","-2.19%"
"03/22/2022","74.3996","75.0932","77.1459","74.3697","","-0.92%"
"03/21/2022","75.0932","75.7235","76.5488","75.0932","","-0.83%"
"03/20/2022","75.7235","74.0705","75.7235","74.0705","","2.23%"
"03/19/2022","74.0705","74.1809","74.1809","72.5020","","-0.15%"
"03/18/2022","74.1809","78.6925","78.7796","74.1809","","-5.73%"
"03/17/2022","78.6925","83.8081","83.8081","78.6925","","-6.10%"
"03/16/2022","83.8081","85.4332","85.5773","83.7518","","-3.21%"
"03/15/2022","86.5849","84.9316","86.5849","84.1335","","1.95%"
"03/14/2022","84.9316","84.5336","85.1253","83.7333","","0.47%"
"03/13/2022","84.5336","83.4324","84.5336","83.1598","","1.32%"
"03/12/2022","83.4324","82.2633","83.6929","82.2633","","1.42%"
"03/11/2022","82.2633","83.2416","83.2416","80.3617","","-1.18%"
"03/10/2022","83.2416","83.8191","85.3720","83.2416","","-0.69%"
"03/09/2022","83.8191","83.6887","83.8191","81.9642","","0.16%"
"03/08/2022","83.6887","83.2068","84.5351","83.2068","","0.58%"
"03/07/2022","83.2068","80.2957","83.2068","80.2957","","3.63%"
"03/06/2022","80.2957","79.7803","80.2957","79.1641","","3.07%"
"03/03/2022","77.9048","77.6606","77.9048","76.7547","","0.31%"
"03/02/2022","77.6606","80.0293","80.8689","77.6606","","-2.96%"
"03/01/2022","80.0293","80.3520","80.4453","78.8417","","-0.40%"
"02/28/2022","80.3520","83.9199","84.3410","80.3520","","-4.25%"
"02/27/2022","83.9199","75.3545","83.9199","75.3545","","11.37%"
"02/26/2022","75.3545","75.8244","75.9524","74.5459","","-0.62%"
"02/25/2022","75.8244","85.0618","85.0618","75.5060","","-10.86%"
"02/24/2022","85.0618","79.2259","90.0749","78.6338","","7.37%"
"02/23/2022","79.2259","80.5631","80.5631","76.5993","","-1.66%"
"02/22/2022","80.5631","82.0550","84.9470","80.5631","","-1.82%"
"02/21/2022","82.0550","78.7691","82.0550","75.9748","","4.17%"
"02/20/2022","78.7691","72.0751","78.7691","71.9148","","9.29%"
"02/19/2022","72.0751","72.9403","72.9403","71.4735","","-1.19%"
"02/18/2022","72.9403","75.4344","75.6705","71.6111","","-3.31%"
"02/17/2022","75.4344","72.0302","75.4344","70.2665","","4.73%"
"02/16/2022","72.0302","74.3348","74.3827","72.0302","","-3.10%"
"02/15/2022","74.3348","75.7385","75.7385","73.5984","","-1.85%"
"02/14/2022","75.7385","76.4088","77.3180","75.1915","","-0.88%"
"02/13/2022","76.4088","75.9400","76.4088","74.9024","","0.62%"
"02/12/2022","75.9400","76.4358","77.3406","75.9400","","-0.65%"
"02/11/2022","76.4358","74.5074","76.4358","71.4739","","2.59%"
"02/10/2022","74.5074","74.4356","74.8163","72.7350","","0.10%"
"02/09/2022","74.4356","74.0052","74.9326","74.0052","","0.58%"
"02/08/2022","74.0052","74.1754","74.9013","73.6527","","-0.83%"
"02/07/2022","74.6252","74.0442","75.5155","74.0442","","0.78%"
"02/06/2022","74.0442","72.5816","74.0978","72.2463","","2.02%"
"02/05/2022","72.5816","75.1229","75.2888","69.8055","","-3.38%"
"02/04/2022","75.1229","78.4624","78.9939","74.2643","","-4.26%"
"02/03/2022","78.4624","78.9396","79.6195","77.7842","","-0.60%"
"02/02/2022","78.9396","76.5963","78.9396","76.2399","","3.06%"
"02/01/2022","76.5963","75.9168","76.5963","75.0724","","0.90%"
"01/31/2022","75.9168","77.7419","77.7419","75.8967","","-2.35%"
"01/30/2022","77.7419","78.0389","78.0389","76.4852","","-0.38%"
"01/29/2022","78.0389","79.1523","79.1523","77.7433","","-1.41%"
"01/28/2022","79.1523","83.3381","84.2842","79.1523","","-5.02%"
"01/27/2022","83.3381","85.3457","86.7279","82.5972","","-2.35%"
"01/26/2022","85.3457","85.0296","85.3457","83.1711","","0.37%"
"01/25/2022","85.0296","84.2380","85.2567","82.5668","","0.94%"
"01/24/2022","84.2380","81.6790","90.3016","81.5912","","3.13%"
"01/23/2022","81.6790","85.0943","85.0943","81.4549","","-4.01%"
"01/22/2022","85.0943","78.9697","85.0943","78.9697","","7.76%"
"01/21/2022","78.9697","66.9205","78.9697","66.9205","","18.01%"
"01/20/2022","66.9205","68.4824","68.5641","64.0095","","-2.28%"
"01/19/2022","68.4824","69.6556","70.1393","68.3171","","-1.68%"
"01/18/2022","69.6556","67.7910","69.6556","67.3816","","2.75%"
"01/17/2022","67.7910","65.9603","67.7910","65.9603","","2.78%"
"01/16/2022","65.9603","65.1827","65.9603","64.8292","","1.19%"
"01/15/2022","65.1827","67.1179","67.3311","65.1827","","-2.88%"
"01/14/2022","67.1179","69.8266","69.8266","67.0203","","-3.88%"
"01/13/2022","69.8266","73.8256","73.9697","69.7872","","-5.42%"
"01/12/2022","73.8256","77.7343","77.9660","73.8256","","-5.03%"
"01/11/2022","77.7343","76.7577","78.5518","76.7577","","1.27%"
"01/10/2022","76.7577","75.4997","78.6354","75.4997","","1.67%"
"01/09/2022","75.4997","74.8762","75.4997","74.3856","","0.83%"
"01/08/2022","74.8762","76.6271","76.7640","73.6182","","-2.28%"
"01/07/2022","76.6271","75.5712","77.3148","75.5497","","1.40%"
"01/06/2022","75.5712","78.6600","78.6600","75.5424","","-3.93%"
"01/05/2022","78.6600","74.2772","78.6600","73.8521","","5.90%"
"01/04/2022","74.2772","74.2507","74.4966","73.6666","","0.04%"
"01/03/2022","74.2507","74.8621","75.4345","73.9177","","-0.82%"
"01/02/2022","74.8621","73.9534","74.8621","73.2223","","1.23%"
"01/01/2022","73.9534","78.5773","78.5773","73.8904","","-5.88%"
"12/31/2021","78.5773","83.6497","84.2559","78.1917","","-6.06%"
"12/30/2021","83.6497","83.2783","84.1316","81.5406","","0.45%"
"12/29/2021","83.2783","81.9361","83.2783","81.1408","","1.64%"
"12/28/2021","81.9361","85.4648","85.4648","81.9361","","-4.13%"
"12/27/2021","85.4648","83.3174","85.4648","82.1391","","2.58%"
"12/26/2021","83.3174","83.9839","84.6232","82.3707","","-0.79%"
"12/25/2021","83.9839","86.3596","86.4838","83.1525","","-2.75%"
"12/24/2021","86.3596","86.9144","86.9144","82.1078","","-0.64%"
"12/23/2021","86.9144","89.0496","89.0496","86.7034","","-2.40%"
"12/22/2021","89.0496","91.0278","91.7609","89.0496","","-2.17%"
"12/21/2021","91.0278","92.2793","92.2907","90.5584","","-1.36%"
"12/20/2021","92.2793","92.1421","93.5124","92.1421","","0.15%"
"12/19/2021","92.1421","91.6250","92.1421","90.3059","","0.56%"
"12/18/2021","91.6250","90.8870","91.7705","90.0049","","0.81%"
"12/17/2021","90.8870","92.0055","92.0719","90.7180","","-1.22%"
"12/16/2021","92.0055","96.6610","96.6610","91.7353","","-4.82%"
"12/15/2021","96.6610","98.3480","98.3480","96.6610","","-1.72%"
"12/14/2021","98.3480","97.6820","98.5356","96.3402","","0.68%"
"12/13/2021","97.6820","99.0416","99.2803","97.6361","","-1.37%"
"12/12/2021","99.0416","96.1133","99.0416","95.4901","","3.05%"
"12/11/2021","96.1133","96.7701","97.3556","96.1133","","-0.68%"
"12/10/2021","96.7701","96.8859","96.8859","96.3503","","-0.12%"
"12/09/2021","96.8859","94.4080","97.1571","94.3587","","2.62%"
"12/08/2021","94.4080","93.4522","94.9450","92.8963","","1.02%"
"12/07/2021","93.4522","94.8110","94.8953","93.4522","","-1.43%"
"12/06/2021","94.8110","96.7778","96.7919","94.7121","","-2.03%"
"12/05/2021","96.7778","93.6872","96.9848","93.4477","","3.30%"
"12/04/2021","93.6872","91.8809","96.5045","91.8809","","1.97%"
"12/03/2021","91.8809","92.2813","92.4908","89.1020","","-0.43%"
"12/02/2021","92.2813","91.3354","92.4501","91.3354","","1.04%"
"12/01/2021","91.3354","92.2519","92.3234","90.5595","","-0.99%"
"11/30/2021","92.2519","90.1097","92.8728","90.1097","","2.38%"
"11/29/2021","90.1097","92.4670","92.6005","89.7912","","-2.55%"
"11/28/2021","92.4670","90.8839","92.6152","89.7809","","1.74%"
"11/27/2021","90.8839","92.4546","92.4546","90.3840","","-1.70%"
"11/26/2021","92.4546","93.7920","94.8070","92.3039","","-1.43%"
"11/25/2021","93.7920","97.0597","97.0597","93.5514","","-3.37%"
"11/24/2021","97.0597","96.7036","97.2465","96.4290","","0.37%"
"11/23/2021","96.7036","96.2400","96.7036","94.1706","","0.48%"
"11/22/2021","96.2400","92.6561","96.2400","92.3898","","3.87%"
"11/21/2021","92.6561","92.7450","92.8258","91.2915","","-0.10%"
"11/20/2021","92.7450","93.1350","93.1399","92.3496","","-0.42%"
"11/19/2021","93.1350","95.4881","98.2653","93.1350","","-2.46%"
"11/18/2021","95.4881","95.5678","96.8814","95.0431","","-0.08%"
"11/17/2021","95.5678","94.3373","95.5678","93.5220","","1.30%"
"11/16/2021","94.3373","90.8929","95.2072","90.8929","","3.79%"
"11/15/2021","90.8929","91.8779","92.6383","90.6147","","-1.07%"
"11/14/2021","91.8779","92.7076","93.4778","91.8779","","-0.89%"
"11/13/2021","92.7076","94.4196","94.4196","92.1682","","-1.81%"
"11/12/2021","94.4196","91.1132","94.4196","91.0553","","3.63%"
"11/11/2021","91.1132","92.0513","92.0908","90.5460","","-1.02%"
"11/10/2021","92.0513","91.1568","92.1677","90.5397","","0.98%"
"11/09/2021","91.1568","93.7401","93.7401","90.9487","","-2.76%"
"11/08/2021","93.7401","92.1787","93.7401","92.0561","","1.69%"
"11/07/2021","92.1787","93.3101","93.3449","92.1787","","-1.21%"
"11/06/2021","93.3101","91.3696","93.3101","91.1124","","2.12%"
"11/05/2021","91.3696","92.4131","92.4131","90.7196","","-1.13%"
"11/04/2021","92.4131","93.4550","93.8653","92.2010","","-1.11%"
"11/03/2021","93.4550","94.7677","95.0738","92.9585","","-1.39%"
"11/02/2021","94.7677","92.9144","94.7725","92.7607","","1.99%"
"11/01/2021","92.9144","94.1733","94.1733","92.9144","","-1.34%"
"10/31/2021","94.1733","93.3286","94.3332","93.2953","","0.91%"
"10/30/2021","93.3286","93.6499","93.6499","92.7585","","-0.34%"
"10/29/2021","93.6499","94.7656","95.2331","91.0238","","-1.18%"
"10/28/2021","94.7656","93.6725","94.7656","92.4330","","1.17%"
"10/27/2021","93.6725","91.4682","94.0811","91.4682","","2.41%"
"10/26/2021","91.4682","90.7418","91.4682","88.5157","","0.80%"
"10/25/2021","90.7418","93.7640","93.9982","90.7058","","-3.22%"
"10/24/2021","93.7640","91.3902","93.7640","90.9722","","2.60%"
"10/23/2021","91.3902","91.0919","91.4271","89.9149","","0.33%"
"10/22/2021","91.0919","96.2044","96.2450","91.0003","","-5.31%"
"10/21/2021","96.2044","98.2661","98.2661","96.2044","","-2.10%"
"10/20/2021","98.2661","95.0357","98.2661","95.0357","","3.40%"
"10/19/2021","95.0357","94.1606","95.8714","94.1235","","0.93%"
"10/18/2021","94.1606","94.1606","94.1606","94.1606","","3.49%"
"10/17/2021","90.9894","90.9894","90.9894","90.9894","","3.61%"
"10/16/2021","87.8162","87.8162","87.8162","87.8162","","-6.76%"
"10/15/2021","94.1820","94.1820","94.1820","94.1820","","-4.27%"
"10/14/2021","98.3841","98.3841","98.3841","98.3841","","2.70%"
"10/13/2021","95.7939","95.7939","95.7939","95.7939","","1.29%"
"10/12/2021","94.5751","94.5751","94.5751","94.5751","","3.41%"
"10/11/2021","91.4522","91.4522","91.4522","91.4522","","0.77%"
"10/10/2021","90.7525","90.7525","90.7525","90.7525","","1.35%"
"10/09/2021","89.5417","89.5417","89.5417","89.5417","","-0.94%"
"10/08/2021","90.3897","90.3897","90.3897","90.3897","","-0.27%"
"10/07/2021","90.6366","90.6366","90.6366","90.6366","","-1.89%"
"10/06/2021","92.3804","92.3804","92.3804","92.3804","","-0.53%"
"10/05/2021","92.8684","92.8684","92.8684","92.8684","","2.99%"
"10/04/2021","90.1717","90.1717","90.1717","90.1717","","3.24%"
"10/03/2021","87.3408","87.3408","87.3408","87.3408","","1.16%"
"10/02/2021","86.3403","86.3403","86.3403","86.3403","","-3.01%"
"10/01/2021","89.0207","89.0207","89.0207","89.0207","","-4.57%"
"09/30/2021","93.2836","93.2836","93.2836","93.2836","","-0.50%"
"09/29/2021","93.7562","93.7562","93.7562","93.7562","","-0.26%"
"09/28/2021","94.0019","94.0019","94.0019","94.0019","","2.78%"
"09/27/2021","91.4585","91.4585","91.4585","91.4585","","2.88%"
"09/26/2021","88.8945","88.8945","88.8945","88.8945","","0.53%"
"09/25/2021","88.4235","88.4235","88.4235","88.4235","","-1.64%"
"09/24/2021","89.8998","89.8998","89.8998","89.8998","","1.92%"
"09/23/2021","88.2051","88.2051","88.2051","88.2051","","-5.39%"
"09/22/2021","93.2299","93.2299","93.2299","93.2299","","-2.24%"
"09/21/2021","95.3672","95.3672","95.3672","95.3672","","3.16%"
"09/20/2021","92.4503","92.4503","92.4503","92.4503","","5.84%"
"09/19/2021","87.3529","87.3529","87.3529","87.3529","","-0.21%"
"09/18/2021","87.5401","87.5401","87.5401","87.5401","","0.46%"
"09/17/2021","87.1383","87.1383","87.1383","87.1383","","-3.02%"
"09/16/2021","89.8523","89.8523","89.8523","89.8523","","-4.23%"
"09/15/2021","93.8186","93.8186","93.8186","93.8186","","-0.92%"
"09/14/2021","94.6928","94.6928","94.6928","94.6928","","-0.58%"
"09/13/2021","95.2412","95.2412","95.2412","95.2412","","1.40%"
"09/12/2021","93.9262","93.9262","93.9262","93.9262","","0.43%"
"09/11/2021","93.5198","93.5198","93.5198","93.5198","","-0.57%"
"09/10/2021","94.0526","94.0526","94.0526","94.0526","","-1.84%"
"09/09/2021","95.8158","95.8158","95.8158","95.8158","","-1.70%"
"09/08/2021","97.4768","97.4768","97.4768","97.4768","","-2.10%"
"09/07/2021","99.5711","99.5711","99.5711","99.5711","","3.21%"
"09/06/2021","96.4750","96.4750","96.4750","96.4750","","-0.70%"
"09/05/2021","97.1538","97.1538","97.1538","97.1538","","1.49%"
"09/04/2021","95.7288","95.7288","95.7288","95.7288","","-0.60%"
"09/03/2021","96.3082","96.3082","96.3082","96.3082","","-3.27%"
"09/02/2021","99.5590","99.5590","99.5590","99.5590","","1.79%"
"09/01/2021","97.8054","97.8054","97.8054","97.8054","","2.22%"
"08/31/2021","95.6826","95.6826","95.6826","95.6826","","2.00%"
"08/30/2021","93.8028","93.8028","93.8028","93.8028","","0.82%"
"08/29/2021","93.0439","93.0439","93.0439","93.0439","","-0.04%"
"08/28/2021","93.0845","93.0845","93.0845","93.0845","","-1.91%"
"08/27/2021","94.9014","94.9014","94.9014","94.9014","","-1.87%"
"08/26/2021","96.7136","96.7136","96.7136","96.7136","","-0.15%"
"08/25/2021","96.8554","96.8554","96.8554","96.8554","","-0.60%"
"08/24/2021","97.4417","97.4417","97.4417","97.4417","","-2.54%"
"08/23/2021","99.9850","99.9850","99.9850","99.9850","","2.16%"
"08/22/2021","97.8753","97.8753","97.8753","97.8753","","-0.71%"
"08/21/2021","98.5709","98.5709","98.5709","98.5709","","-0.43%"
"08/20/2021","98.9999","98.9999","98.9999","98.9999","","-1.28%"
"08/19/2021","100.2797","100.2797","100.2797","100.2797","","-0.76%"
"08/18/2021","101.0468","101.0468","101.0468","101.0468","","-0.70%"
"08/17/2021","101.7615","101.7615","101.7615","101.7615","","-1.56%"
"08/16/2021","103.3789","103.3789","103.3789","103.3789","","0.04%"
"08/15/2021","103.3326","103.3326","103.3326","103.3326","","-0.17%"
"08/14/2021","103.5115","103.5115","103.5115","103.5115","","0.57%"
"08/13/2021","102.9255","102.9255","102.9255","102.9255","","-1.48%"
"08/12/2021","104.4690","104.4690","104.4690","104.4690","","-4.09%"
"08/11/2021","108.9244","108.9244","108.9244","108.9244","","-3.22%"
"08/10/2021","112.5527","112.5527","112.5527","112.5527","","1.78%"
"08/09/2021","110.5816","110.5816","110.5816","110.5816","","7.03%"
"08/08/2021","103.3186","103.3186","103.3186","103.3186","","1.26%"
"08/07/2021","102.0294","102.0294","102.0294","102.0294","","2.66%"
"08/06/2021","99.3835","99.3835","99.3835","99.3835","","-1.66%"
"08/05/2021","101.0602","101.0602","101.0602","101.0602","","3.16%"
"08/04/2021","97.9616","97.9616","97.9616","97.9616","","2.39%"
"08/03/2021","95.6782","95.6782","95.6782","95.6782","","1.03%"
"08/02/2021","94.7071","94.7071","94.7071","94.7071","","-0.18%"
"08/01/2021","94.8755","94.8755","94.8755","94.8755","","0.69%"
"07/31/2021","94.2279","94.2279","94.2279","94.2279","","-0.07%"
"07/30/2021","94.2959","94.2959","94.2959","94.2959","","-3.26%"
"07/29/2021","97.4753","97.4753","97.4753","97.4753","","-1.24%"
"07/28/2021","98.6992","98.6992","98.6992","98.6992","","7.11%"
"07/27/2021","92.1460","92.1460","92.1460","92.1460","","-0.30%"
"07/26/2021","92.4192","92.4192","92.4192","92.4192","","3.70%"
"07/25/2021","89.1211","89.1211","89.1211","89.1211","","1.38%"
"07/24/2021","87.9099","87.9099","87.9099","87.9099","","0.65%"
"07/23/2021","87.3419","87.3419","87.3419","87.3419","","-3.92%"
"07/22/2021","90.9095","90.9095","90.9095","90.9095","","-2.47%"
"07/21/2021","93.2136","93.2136","93.2136","93.2136","","-1.88%"
"07/20/2021","95.0007","95.0007","95.0007","95.0007","","4.86%"
"07/19/2021","90.5990","90.5990","90.5990","90.5990","","3.80%"
"07/18/2021","87.2846","87.2846","87.2846","87.2846","","0.11%"
"07/17/2021","87.1862","87.1862","87.1862","87.1862","","-0.84%"
"07/16/2021","87.9262","87.9262","87.9262","87.9262","","-2.25%"
"07/15/2021","89.9544","89.9544","89.9544","89.9544","","-2.41%"
"07/14/2021","92.1760","92.1760","92.1760","92.1760","","-0.14%"
"07/13/2021","92.3061","92.3061","92.3061","92.3061","","0.28%"
"07/12/2021","92.0527","92.0527","92.0527","92.0527","","0.13%"
"07/11/2021","91.9351","91.9351","91.9351","91.9351","","-1.29%"
"07/10/2021","93.1332","93.1332","93.1332","93.1332","","-1.58%"
"07/09/2021","94.6256","94.6256","94.6256","94.6256","","-3.28%"
"07/08/2021","97.8396","97.8396","97.8396","97.8396","","0.40%"
"07/07/2021","97.4479","97.4479","97.4479","97.4479","","-0.76%"
"07/06/2021","98.1919","98.1919","98.1919","98.1919","","0.01%"
"07/05/2021","98.1810","98.1810","98.1810","98.1810","","-1.16%"
"07/04/2021","99.3374","99.3374","99.3374","99.3374","","-1.59%"
"07/03/2021","100.9436","100.9436","100.9436","100.9436","","-2.29%"
"07/02/2021","103.3117","103.3117","103.3117","103.3117","","-3.09%"
"07/01/2021","106.6011","106.6011","106.6011","106.6011","","0.12%"
"06/30/2021","106.4787","106.4787","106.4787","106.4787","","2.90%"
"06/29/2021","103.4811","103.4811","103.4811","103.4811","","-3.71%"
"06/28/2021","107.4701","107.4701","107.4701","107.4701","","-0.07%"
"06/27/2021","107.5424","107.5424","107.5424","107.5424","","-1.82%"
"06/26/2021","109.5310","109.5310","109.5310","109.5310","","3.41%"
"06/25/2021","105.9223","105.9223","105.9223","105.9223","","0.96%"
"06/24/2021","104.9151","104.9151","104.9151","104.9151","","-1.75%"
"06/23/2021","106.7856","106.7856","106.7856","106.7856","","-5.80%"
"06/22/2021","113.3644","113.3644","113.3644","113.3644","","5.12%"
"06/21/2021","107.8430","107.8430","107.8430","107.8430","","9.38%"
"06/20/2021","98.5916","98.5916","98.5916","98.5916","","3.77%"
"06/19/2021","95.0129","95.0129","95.0129","95.0129","","-4.82%"
"06/18/2021","99.8192","99.8192","99.8192","99.8192","","2.67%"
"06/17/2021","97.2236","97.2236","97.2236","97.2236","","-2.01%"
"06/16/2021","99.2163","99.2163","99.2163","99.2163","","-1.57%"
"06/15/2021","100.7957","100.7957","100.7957","100.7957","","-3.98%"
"06/14/2021","104.9686","104.9686","104.9686","104.9686","","-0.82%"
"06/13/2021","105.8321","105.8321","105.8321","105.8321","","1.07%"
"06/12/2021","104.7095","104.7095","104.7095","104.7095","","1.09%"
"06/11/2021","103.5760","103.5760","103.5760","103.5760","","-3.70%"
