Date,Value
2022-04-02,12.947828550000004
2022-04-01,19.628647410000006
2022-03-31,16.598953850000004
2022-03-30,11.172714079999997
2022-03-29,9.959339
2022-03-28,10.815168119999997
2022-03-27,7.476992970000005
2022-03-26,8.185598199999998
2022-03-25,12.908835439999997
2022-03-24,11.375784269999999
2022-03-23,10.826884389999998
2022-03-22,10.8074481
2022-03-21,9.490092379999998
2022-03-20,6.458943799999999
2022-03-19,8.045843870000002
2022-03-18,10.594884019999995
2022-03-17,10.508906589999992
2022-03-16,10.225095390000005
2022-03-15,9.8162698
2022-03-14,10.311670240000003
2022-03-13,6.7718509
2022-03-12,7.884152659999999
2022-03-11,11.0320505
2022-03-10,11.649466789999998
2022-03-09,11.261299100000004
2022-03-08,10.584156980000001
2022-03-07,11.280762469999999
2022-03-06,9.45711786
2022-03-05,11.260664489999996
2022-03-04,15.322010519999994
2022-03-03,20.2902153
2022-03-02,29.265981479999997
2022-03-01,19.430383470000002
2022-02-28,9.34059643
2022-02-27,6.941008800000008
2022-02-26,6.735534049999998
2022-02-25,11.500665540000002
2022-02-24,10.248720819999997
2022-02-23,8.067131070000002
2022-02-22,9.152503500000002
2022-02-21,9.555417659999993
2022-02-20,5.72791661
2022-02-19,6.872953320000004
2022-02-18,9.413693890000005
2022-02-17,9.917910240000007
2022-02-16,10.087183340000003
2022-02-15,12.479707419999999
2022-02-14,11.161085030000006
2022-02-13,8.707643399999995
2022-02-12,12.377311950000008
2022-02-11,16.74292024
2022-02-10,19.58059812
2022-02-09,14.578782749999998
2022-02-08,14.503017129999996
2022-02-07,14.545818930000001
2022-02-06,10.267598419999999
2022-02-05,14.12773856
2022-02-04,13.956679519999998
2022-02-03,10.616929520000003
2022-02-02,12.277100499999994
2022-02-01,14.705298079999997
2022-01-31,13.023316970000005
2022-01-30,10.55100293
2022-01-29,12.331016270000005
2022-01-28,12.53358866
2022-01-27,11.650367640000004
2022-01-26,11.989245729999995
2022-01-25,10.852287239999995
2022-01-24,11.637544550000001
2022-01-23,7.684630590000005
2022-01-22,11.144466269999999
2022-01-21,12.146521389999995
2022-01-20,9.943625130000001
2022-01-19,8.660048830000006
2022-01-18,9.476112859999995
2022-01-17,9.08946149
2022-01-16,6.366740770000002
2022-01-15,7.428472630000001
2022-01-14,9.66920485
2022-01-13,10.43758314
2022-01-12,11.660433240000005
2022-01-11,11.710138529999995
2022-01-10,11.455945769999996
2022-01-09,7.86552615
2022-01-08,9.694179379999998
2022-01-07,14.302949689999997
2022-01-06,15.23440191
2022-01-05,15.839727270000004
2022-01-04,13.284019999999991
2022-01-03,11.588939960000001
2022-01-02,9.25751769
2022-01-01,9.313250859999998
2021-12-31,18.072282429999998
2021-12-30,17.654039259999998
2021-12-29,16.40915858
2021-12-28,17.86068218000001
2021-12-27,13.15912641
2021-12-26,7.7534104899999985
2021-12-25,8.32231002
2021-12-24,12.067905989999998
2021-12-23,10.978315770000004
2021-12-22,10.850756929999998
2021-12-21,11.896223660000002
2021-12-20,10.997373189999998
2021-12-19,6.98352275
2021-12-18,8.787180270000006
2021-12-17,12.996682629999995
2021-12-16,10.470706909999999
2021-12-15,11.622151509999998
2021-12-14,11.712147920000001
2021-12-13,12.937332479999995
2021-12-12,6.5401876499999965
2021-12-11,7.930528290000004
2021-12-10,11.587516069999998
2021-12-09,12.039403259999993
2021-12-08,10.347112210000002
2021-12-07,11.38683329
2021-12-06,12.987698129999995
2021-12-05,21.845509859999993
2021-12-04,17.45400847999999
2021-12-03,13.282582619999994
2021-12-02,18.879180590000004
2021-12-01,20.561604789999997
2021-11-30,12.639602539999998
2021-11-29,11.133598339999992
2021-11-28,7.360521070000003
2021-11-27,8.44446976
2021-11-26,14.573473770000003
2021-11-25,14.858212929999997
2021-11-24,14.018671249999999
2021-11-23,12.288522640000002
2021-11-22,12.30824165
2021-11-21,9.230594859999998
2021-11-20,12.965309769999998
2021-11-19,13.201343350000004
2021-11-18,11.7643974
2021-11-17,13.464726200000007
2021-11-16,12.979715739999996
2021-11-15,12.660089460000002
2021-11-14,8.671454749999999
2021-11-13,10.69343882
2021-11-12,14.885176439999997
2021-11-11,15.55562963
2021-11-10,18.414890980000003
2021-11-09,23.26600511
2021-11-08,16.099207829999997
2021-11-07,9.632717740000002
2021-11-06,10.765226660000003
2021-11-05,17.517448909999995
2021-11-04,16.38430664
2021-11-03,15.93237583999999
2021-11-02,17.50019126999999
2021-11-01,15.308688889999994
2021-10-31,8.990319359999994
2021-10-30,10.417670139999993
2021-10-29,15.656144510000003
2021-10-28,12.981785579999999
2021-10-27,12.545418510000008
2021-10-26,13.725147509999998
2021-10-25,14.023436650000006
2021-10-24,8.981289720000005
2021-10-23,11.144983530000005
2021-10-22,16.166762619999997
2021-10-21,20.276850739999993
2021-10-20,18.745019660000004
2021-10-19,15.007076060000003
2021-10-18,15.829361489999997
2021-10-17,11.342677920000003
2021-10-16,15.68890276
2021-10-15,20.285905680000006
2021-10-14,16.28899281
2021-10-13,16.82798138
2021-10-12,19.08640434
2021-10-11,20.710443729999998
2021-10-10,12.733580149999993
2021-10-09,14.68665122
2021-10-08,20.667771960000007
2021-10-07,26.94414508000001
2021-10-06,18.018722450000002
2021-10-05,15.293184800000008
2021-10-04,13.719330879999994
2021-10-03,9.994900940000004
2021-10-02,10.923895470000005
2021-10-01,16.25074991
2021-09-30,14.77442647
2021-09-29,11.298469129999996
2021-09-28,13.658091790000002
2021-09-27,12.663846300000005
2021-09-26,8.46447735
2021-09-25,8.549541450000003
2021-09-24,16.13218851
2021-09-23,13.782920530000004
2021-09-22,14.017972419999998
2021-09-21,14.776701429999996
2021-09-20,13.886932009999986
2021-09-19,8.247936459999996
2021-09-18,11.593314779999996
2021-09-17,14.980883859999997
2021-09-16,16.78613933000001
2021-09-15,17.058681740000008
2021-09-14,14.832683929999996
2021-09-13,15.269039009999993
2021-09-12,8.565948659999995
2021-09-11,10.836634559999998
2021-09-10,14.113327470000002
2021-09-09,14.120404850000003
2021-09-08,14.707225099999995
2021-09-07,18.45604694
2021-09-06,17.203333649999998
2021-09-05,10.480771349999998
2021-09-04,11.994310480000005
2021-09-03,18.433869729999994
2021-09-02,19.97096727
2021-09-01,17.741856400000007
2021-08-31,13.740391869999998
2021-08-30,12.537301139999999
2021-08-29,8.73895894
2021-08-28,10.702355910000005
2021-08-27,11.915706289999997
2021-08-26,11.575345220000004
2021-08-25,12.856517219999997
2021-08-24,15.003273339999998
2021-08-23,14.336849090000007
2021-08-22,11.626182749999995
2021-08-21,11.42035586
2021-08-20,15.74679145999999
2021-08-19,12.909055029999998
2021-08-18,15.411591230000003
2021-08-17,15.65187721999999
2021-08-16,16.332771140000002
2021-08-15,9.728880110000004
2021-08-14,10.895738640000001
2021-08-13,23.579736179999994
2021-08-12,12.84363469000001
2021-08-11,13.263662280000004
2021-08-10,13.957605080000002
2021-08-09,13.536098329999996
2021-08-08,9.837215589999998
2021-08-07,10.389359620000002
2021-08-06,14.22965964
2021-08-05,14.890447050000006
2021-08-04,15.071452990000001
2021-08-03,12.796556289999996
2021-08-02,13.481515990000002
2021-08-01,9.612820950000003
2021-07-31,11.2248187
2021-07-30,14.572719130000005
2021-07-29,14.995055600000008
2021-07-28,15.548885879999995
2021-07-27,16.07380881000001
2021-07-26,18.280400450000005
2021-07-25,9.733525729999995
2021-07-24,12.816939729999996
2021-07-23,19.320597079999995
2021-07-22,14.21047745
2021-07-21,14.461766660000004
2021-07-20,17.822994080000004
2021-07-19,18.99841860000001
2021-07-18,12.063143299999998
2021-07-17,12.611708939999998
2021-07-16,17.289337650000007
2021-07-15,22.72069488
2021-07-14,24.91340774
2021-07-13,31.732052499999988
2021-07-12,28.721082310000007
2021-07-11,18.537076399999993
2021-07-10,19.19544869
2021-07-09,26.87704906999999
2021-07-08,29.277984160000003
2021-07-07,37.84812682999998
2021-07-06,47.07445328
2021-07-05,47.54560696000002
2021-07-04,43.43064993000002
2021-07-03,59.202512710000015
2021-07-02,61.96307909999999
2021-07-01,72.52897938000002
2021-06-30,62.358848449999975
2021-06-29,53.15086695
2021-06-28,52.71354741999999
2021-06-27,27.102806160000004
2021-06-26,29.41353190000001
2021-06-25,44.14298414
2021-06-24,48.014583519999995
2021-06-23,56.04309666
2021-06-22,47.79616557000001
2021-06-21,40.26731550999998
2021-06-20,22.721419750000003
2021-06-19,24.633397950000006
2021-06-18,31.065914510000006
2021-06-17,31.367964579999988
2021-06-16,39.0776493
2021-06-15,38.74243654999998
2021-06-14,37.66128109000001
2021-06-13,23.211976459999992
2021-06-12,35.49080844
2021-06-11,40.70747208999999
2021-06-10,46.371332570000014
2021-06-09,33.33885199000002
2021-06-08,35.24722007999999
2021-06-07,34.55627144
2021-06-06,22.5789259
2021-06-05,29.640854170000004
2021-06-04,42.341364639999995
2021-06-03,49.88061483999999
2021-06-02,51.13309673999999
2021-06-01,47.27613502000001
2021-05-31,45.48679202
2021-05-30,36.61452541999999
2021-05-29,47.41632429
2021-05-28,69.53506793000003
2021-05-27,66.11477022000001
2021-05-26,77.84665827
2021-05-25,85.81813125999999
2021-05-24,96.80194258
2021-05-23,81.40676948000001
2021-05-22,102.38136843000001
2021-05-21,131.01122920000003
2021-05-20,132.47635443
2021-05-19,122.72468288999998
2021-05-18,67.16487364999998
2021-05-17,76.18906998
2021-05-16,52.094144130000025
2021-05-15,62.45768819000001
2021-05-14,73.24686827
2021-05-13,71.87171985999998
2021-05-12,76.98423673000005
2021-05-11,81.79323145000001
2021-05-10,101.01711433999999
2021-05-09,70.0288271
2021-05-08,87.22137317000002
2021-05-07,104.36786384
2021-05-06,109.52051483999999
2021-05-05,99.91162799000006
2021-05-04,99.39665193
2021-05-03,110.91693739
2021-05-02,84.96037570000003
2021-05-01,102.11686869999997
2021-04-30,143.19592537000008
2021-04-29,144.83508448
2021-04-28,135.93910763999997
2021-04-27,162.30784332000005
2021-04-26,167.75160734
2021-04-25,116.28734278999998
2021-04-24,168.4008953499999
2021-04-23,269.6867531700001
2021-04-22,299.48661393
2021-04-21,255.76779686999998
2021-04-20,301.8282274699999
2021-04-19,215.81663228
2021-04-18,214.730004
2021-04-17,163.57372065
2021-04-16,140.32071554000004
2021-04-15,155.28823581
2021-04-14,136.184935
2021-04-13,101.82975420000001
2021-04-12,91.77267732999996
2021-04-11,62.98652347
2021-04-10,89.98797300999999
2021-04-09,116.38720157000004
2021-04-08,91.57954065000001
2021-04-07,101.05042031999994
2021-04-06,106.41402010000006
2021-04-05,94.4570655
2021-04-04,67.19630150000003
2021-04-03,83.93886825
2021-04-02,89.40831776999995
2021-04-01,89.99745266000002
2021-03-31,102.46134312999995
2021-03-30,96.60277671000001
2021-03-29,80.75259219
2021-03-28,58.00161989999996
2021-03-27,66.63131525
2021-03-26,81.24149211999996
2021-03-25,84.22598289000005
2021-03-24,82.45079822999996
2021-03-23,81.33063817999997
2021-03-22,85.02318410000002
2021-03-21,60.906131829999985
2021-03-20,83.66084497999998
2021-03-19,116.33945050000007
2021-03-18,137.22857008999998
2021-03-17,105.8511926
2021-03-16,110.36520932000006
2021-03-15,112.98540384
2021-03-14,88.42522684000002
2021-03-13,116.89588102999998
2021-03-12,117.22083707000003
2021-03-11,111.07819319
2021-03-10,110.26473040999996
2021-03-09,105.13713111999999
2021-03-08,90.54725683000002
2021-03-07,71.23039113000002
2021-03-06,77.90309706999999
2021-03-05,114.36391386999999
2021-03-04,112.95743016999997
2021-03-03,132.69783596999994
2021-03-02,132.76436336000006
2021-03-01,121.83630841000006
2021-02-28,82.99643575
2021-02-27,104.30956316000002
2021-02-26,148.87842397
2021-02-25,152.52733295999994
2021-02-24,189.53161494000005
2021-02-23,183.30218416999998
2021-02-22,131.78857834999997
2021-02-21,115.10198626000007
2021-02-20,147.82061349000003
2021-02-19,160.80575279999996
2021-02-18,147.75229392
2021-02-17,141.62327206999993
2021-02-16,120.02466217
2021-02-15,121.55584341000002
2021-02-14,106.03576761000006
2021-02-13,144.37461607000003
2021-02-12,202.39953165999995
2021-02-11,185.34915974999996
2021-02-10,168.16327938999996
2021-02-09,196.39438398000004
